Adj_Open,Adj_High,Adj_Low,Adj_Close
0.218378471,0.220110488,0.218378471,0.218378471
0.220110488,0.220110488,0.220110488,0.220110488
0.220110488,0.220110488,0.21650212,0.21650212
0.220110488,0.223718857,0.220110488,0.220110488
0.220110488,0.220110488,0.211161734,0.211161734
0.211161734,0.212893751,0.209285382,0.209285382
0.211161734,0.214770103,0.211161734,0.211161734
0.21650212,0.220110488,0.21650212,0.21650212
0.220110488,0.220110488,0.220110488,0.220110488
0.220110488,0.220110488,0.220110488,0.220110488
0.220110488,0.220110488,0.214770103,0.214770103
0.214770103,0.21650212,0.212893751,0.212893751
0.218378471,0.218378471,0.218378471,0.218378471
0.220110488,0.220110488,0.220110488,0.220110488
0.220110488,0.22198684,0.220110488,0.220110488
0.220110488,0.220110488,0.214770103,0.214770103
0.21650212,0.21650212,0.21650212,0.21650212
0.21650212,0.21650212,0.212893751,0.212893751
0.214770103,0.218378471,0.214770103,0.214770103
0.214770103,0.21650212,0.214770103,0.214770103
0.21650212,0.21650212,0.21650212,0.21650212
0.220110488,0.22198684,0.220110488,0.220110488
0.22198684,0.225595209,0.22198684,0.22198684
0.223718857,0.225595209,0.223718857,0.223718857
0.232667611,0.232667611,0.232667611,0.232667611
0.232667611,0.232667611,0.227327226,0.227327226
0.227327226,0.227327226,0.220110488,0.220110488
0.220110488,0.220110488,0.220110488,0.220110488
0.234543963,0.234543963,0.234543963,0.234543963
0.245369069,0.245369069,0.245369069,0.245369069
0.245369069,0.247101086,0.2417607,0.2417607
0.243492717,0.247101086,0.243492717,0.243492717
0.243492717,0.248977438,0.238152332,0.238152332
0.238152332,0.238152332,0.229203577,0.229203577
0.229203577,0.230935594,0.229203577,0.229203577
0.229203577,0.230935594,0.229203577,0.229203577
0.229203577,0.230935594,0.227327226,0.227327226
0.227327226,0.229203577,0.227327226,0.227327226
0.227327226,0.229203577,0.225595209,0.225595209
0.225595209,0.225595209,0.223718857,0.223718857
0.223718857,0.223718857,0.21650212,0.21650212
0.21650212,0.220110488,0.21650212,0.21650212
0.218378471,0.218378471,0.218378471,0.218378471
0.218378471,0.220110488,0.21650212,0.21650212
0.229203577,0.230935594,0.229203577,0.229203577
0.230935594,0.234543963,0.230935594,0.230935594
0.239884349,0.239884349,0.239884349,0.239884349
0.245369069,0.247101086,0.245369069,0.245369069
0.259802544,0.261534561,0.259802544,0.259802544
0.263410912,0.275968035,0.263410912,0.263410912
0.263410912,0.265142929,0.256194175,0.256194175
0.256194175,0.256194175,0.248977438,0.248977438
0.259802544,0.263410912,0.259802544,0.259802544
0.259802544,0.267019281,0.259802544,0.259802544
0.265142929,0.272359667,0.265142929,0.265142929
0.265142929,0.265142929,0.259802544,0.259802544
0.259802544,0.261534561,0.259802544,0.259802544
0.259802544,0.259802544,0.257926192,0.257926192
0.274236018,0.274236018,0.274236018,0.274236018
0.274236018,0.277844387,0.268751298,0.268751298
0.268751298,0.274236018,0.268751298,0.268751298
0.27062765,0.275968035,0.27062765,0.27062765
0.27062765,0.275968035,0.268751298,0.268751298
0.277844387,0.279576404,0.277844387,0.277844387
0.283184773,0.286793141,0.283184773,0.283184773
0.29588623,0.299494599,0.29588623,0.29588623
0.29588623,0.299494599,0.288669493,0.288669493
0.288669493,0.292277862,0.286793141,0.286793141
0.286793141,0.286793141,0.279576404,0.279576404
0.288669493,0.29040151,0.288669493,0.288669493
0.288669493,0.292277862,0.286793141,0.286793141
0.286793141,0.288669493,0.286793141,0.286793141
0.286793141,0.288669493,0.277844387,0.277844387
0.277844387,0.279576404,0.274236018,0.274236018
0.274236018,0.277844387,0.274236018,0.274236018
0.274236018,0.277844387,0.272359667,0.274236018
0.274236018,0.277844387,0.274236018,0.275968035
0.275968035,0.281452756,0.274236018,0.279576404
0.279576404,0.29040151,0.277844387,0.288669493
0.288669493,0.29040151,0.286793141,0.29040151
0.29040151,0.292277862,0.288669493,0.292277862
0.292277862,0.294009879,0.288669493,0.29040151
0.29040151,0.297618247,0.29040151,0.29588623
0.29588623,0.299494599,0.288669493,0.29040151
0.29040151,0.29040151,0.283184773,0.285061124
0.285061124,0.288669493,0.277844387,0.279576404
0.279576404,0.283184773,0.277844387,0.281452756
0.281452756,0.29040151,0.281452756,0.285061124
0.286793141,0.292277862,0.286793141,0.288669493
0.288669493,0.292277862,0.285061124,0.288669493
0.288669493,0.306711336,0.288669493,0.301226616
0.301226616,0.303102968,0.294009879,0.297618247
0.308443353,0.330093565,0.308443353,0.321144811
0.321144811,0.328361548,0.319268459,0.32475318
0.32475318,0.328361548,0.321144811,0.322876828
0.322876828,0.32475318,0.312051722,0.315660091
0.315660091,0.317536442,0.312051722,0.313928074
0.313928074,0.317536442,0.312051722,0.313928074
0.313928074,0.326485197,0.313928074,0.322876828
0.322876828,0.326485197,0.319268459,0.321144811
0.321144811,0.322876828,0.317536442,0.317536442
0.317536442,0.321144811,0.313928074,0.321144811
0.321144811,0.322876828,0.319268459,0.322876828
0.322876828,0.322876828,0.315660091,0.321144811
0.321144811,0.331969917,0.319268459,0.331969917
0.331969917,0.339186654,0.328361548,0.330093565
0.330093565,0.331969917,0.315660091,0.326485197
0.326485197,0.333701934,0.326485197,0.328361548
0.328361548,0.333701934,0.32475318,0.331969917
0.331969917,0.342795023,0.32475318,0.335578286
0.335578286,0.346403392,0.333701934,0.34452704
0.34452704,0.357228498,0.34452704,0.353620129
0.353620129,0.357228498,0.34452704,0.346403392
0.346403392,0.346403392,0.337310303,0.34452704
0.34452704,0.348135409,0.342795023,0.346403392
0.346403392,0.348135409,0.322876828,0.337310303
0.337310303,0.339186654,0.328361548,0.331969917
0.331969917,0.337310303,0.326485197,0.326485197
0.326485197,0.328361548,0.317536442,0.319268459
0.319268459,0.322876828,0.317536442,0.321144811
0.321144811,0.351743777,0.317536442,0.340918671
0.339186654,0.339186654,0.330093565,0.331969917
0.331969917,0.335578286,0.330093565,0.333701934
0.333701934,0.346403392,0.330093565,0.34452704
0.34452704,0.351743777,0.342795023,0.342795023
0.342795023,0.34452704,0.339186654,0.342795023
0.342795023,0.35001176,0.340918671,0.348135409
0.348135409,0.348135409,0.339186654,0.346403392
0.346403392,0.353620129,0.342795023,0.34452704
0.34452704,0.346403392,0.339186654,0.34452704
0.34452704,0.346403392,0.342795023,0.346403392
0.346403392,0.346403392,0.342795023,0.34452704
0.34452704,0.348135409,0.342795023,0.342795023
0.342795023,0.346403392,0.335578286,0.34452704
0.34452704,0.368053604,0.34452704,0.360836866
0.360836866,0.366177252,0.358960515,0.362568883
0.362568883,0.371661972,0.362568883,0.364445235
0.364445235,0.371661972,0.360836866,0.371661972
0.371661972,0.380610727,0.362568883,0.380610727
0.380610727,0.386095447,0.375270341,0.375270341
0.375270341,0.377002358,0.368053604,0.369785621
0.369785621,0.373393989,0.358960515,0.360836866
0.360836866,0.362568883,0.353620129,0.355352146
0.355352146,0.360836866,0.353620129,0.355352146
0.355352146,0.368053604,0.35001176,0.364445235
0.364445235,0.371661972,0.362568883,0.366177252
0.366177252,0.366177252,0.357228498,0.357228498
0.357228498,0.358960515,0.355352146,0.355352146
0.355352146,0.358960515,0.353620129,0.358960515
0.358960515,0.362568883,0.357228498,0.357228498
0.357228498,0.360836866,0.351743777,0.357228498
0.357228498,0.37887871,0.357228498,0.377002358
0.375270341,0.375270341,0.366177252,0.375270341
0.375270341,0.393312184,0.373393989,0.387827464
0.387827464,0.393312184,0.380610727,0.382487078
0.40413729,0.427519519,0.40413729,0.407745659
0.407745659,0.414962396,0.396920553,0.39865257
0.39865257,0.39865257,0.380610727,0.386095447
0.386095447,0.402260938,0.386095447,0.402260938
0.402260938,0.414962396,0.402260938,0.407745659
0.407745659,0.418570765,0.407745659,0.407745659
0.407745659,0.411354028,0.40413729,0.407745659
0.407745659,0.407745659,0.389703816,0.393312184
0.393312184,0.395044201,0.37887871,0.393312184
0.393312184,0.39865257,0.387827464,0.389703816
0.389703816,0.389703816,0.384219095,0.386095447
0.386095447,0.396920553,0.37887871,0.393312184
0.393312184,0.400528922,0.393312184,0.39865257
0.39865257,0.400528922,0.387827464,0.391435832
0.391435832,0.395044201,0.387827464,0.393312184
0.393312184,0.396920553,0.389703816,0.389703816
0.389703816,0.393312184,0.386095447,0.387827464
0.387827464,0.396920553,0.387827464,0.395044201
0.395044201,0.411354028,0.395044201,0.407745659
0.407745659,0.420302782,0.40413729,0.418570765
0.418570765,0.431127888,0.414962396,0.429395871
0.431127888,0.443829345,0.431127888,0.438344625
0.438344625,0.451046083,0.427519519,0.431127888
0.431127888,0.438344625,0.42391115,0.427519519
0.427519519,0.454654451,0.425787502,0.4527781
0.4527781,0.470964278,0.4527781,0.465479557
0.465479557,0.472696295,0.45826282,0.461871189
0.461871189,0.465479557,0.387827464,0.451046083
0.451046083,0.456386468,0.436612608,0.436612608
0.436612608,0.436612608,0.429395871,0.436612608
0.436612608,0.447437714,0.434736256,0.440220977
0.440220977,0.469087926,0.440220977,0.46374754
0.465479557,0.479913032,0.465479557,0.470964278
0.470964278,0.474572646,0.451046083,0.454654451
0.454654451,0.478181015,0.454654451,0.476304663
0.476304663,0.485397752,0.472696295,0.481789384
0.481789384,0.528698176,0.479913032,0.525089808
0.525089808,0.526821825,0.508779981,0.519605087
0.519605087,0.539523282,0.519605087,0.532306545
0.532306545,0.534038562,0.514264702,0.519605087
0.519605087,0.523213456,0.507047964,0.519605087
0.519605087,0.526821825,0.51238835,0.514264702
0.514264702,0.514264702,0.494346507,0.510656333
0.510656333,0.537646931,0.505171613,0.534038562
0.534038562,0.541255299,0.515996719,0.530430193
0.530430193,0.535914914,0.525089808,0.534038562
0.534038562,0.534038562,0.525089808,0.532306545
0.532306545,0.541255299,0.530430193,0.537646931
0.537646931,0.537646931,0.526821825,0.534038562
0.534038562,0.537646931,0.526821825,0.534038562
0.534038562,0.539523282,0.530430193,0.535914914
0.535914914,0.550348388,0.535914914,0.54674002
0.54674002,0.561173494,0.544863668,0.559297143
0.559297143,0.564781863,0.555688774,0.561173494
0.561173494,0.561173494,0.541255299,0.544863668
0.544863668,0.54674002,0.51787307,0.519605087
0.519605087,0.519605087,0.507047964,0.519605087
0.519605087,0.523213456,0.51238835,0.521481439
0.521481439,0.525089808,0.519605087,0.519605087
0.519605087,0.525089808,0.508779981,0.525089808
0.525089808,0.532306545,0.514264702,0.51787307
0.51787307,0.519605087,0.490738138,0.494346507
0.494346507,0.501563244,0.469087926,0.494346507
0.494346507,0.515996719,0.489006121,0.505171613
0.505171613,0.521481439,0.505171613,0.519605087
0.519605087,0.523213456,0.499831227,0.501563244
0.501563244,0.507047964,0.496222858,0.503439596
0.505171613,0.519605087,0.505171613,0.51787307
0.51787307,0.525089808,0.51238835,0.523213456
0.523213456,0.530430193,0.51238835,0.51787307
0.51787307,0.523213456,0.515996719,0.51787307
0.51787307,0.521481439,0.501563244,0.510656333
0.510656333,0.523213456,0.510656333,0.521481439
0.521481439,0.544863668,0.514264702,0.543131651
0.543131651,0.544863668,0.510656333,0.514264702
0.508779981,0.508779981,0.49261449,0.494346507
0.494346507,0.501563244,0.490738138,0.499831227
0.501563244,0.510656333,0.499831227,0.510656333
0.510656333,0.544863668,0.508779981,0.535914914
0.535914914,0.539523282,0.523213456,0.523213456
0.505171613,0.505171613,0.494346507,0.503439596
0.51238835,0.514264702,0.472696295,0.483521401
0.483521401,0.487129769,0.46374754,0.465479557
0.465479557,0.469087926,0.451046083,0.45826282
0.476304663,0.487129769,0.472696295,0.483521401
0.483521401,0.499831227,0.479913032,0.499831227
0.499831227,0.499831227,0.49261449,0.49261449
0.494346507,0.496222858,0.476304663,0.478181015
0.478181015,0.490738138,0.476304663,0.490738138
0.489006121,0.490738138,0.465479557,0.467355909
0.465479557,0.465479557,0.443829345,0.451046083
0.451046083,0.454654451,0.433004239,0.440220977
0.440220977,0.454654451,0.440220977,0.451046083
0.449169731,0.45826282,0.449169731,0.4527781
0.4527781,0.454654451,0.441952994,0.454654451
0.456386468,0.467355909,0.454654451,0.46374754
0.46374754,0.46374754,0.447437714,0.449169731
0.449169731,0.470964278,0.449169731,0.45826282
0.459994837,0.467355909,0.456386468,0.456386468
0.459994837,0.483521401,0.45826282,0.483521401
0.481789384,0.496222858,0.481789384,0.494346507
0.494346507,0.523213456,0.494346507,0.519605087
0.519605087,0.534038562,0.519605087,0.519605087
0.521481439,0.526821825,0.514264702,0.515996719
0.515996719,0.51787307,0.505171613,0.510656333
0.507047964,0.51238835,0.499831227,0.510656333
0.508779981,0.526821825,0.508779981,0.523213456
0.521481439,0.525089808,0.515996719,0.515996719
0.51787307,0.528698176,0.51787307,0.523213456
0.526821825,0.532306545,0.525089808,0.525089808
0.525089808,0.532306545,0.525089808,0.528698176
0.528698176,0.534038562,0.523213456,0.534038562
0.534038562,0.548472037,0.532306545,0.544863668
0.543131651,0.548472037,0.532306545,0.534038562
0.535914914,0.535914914,0.501563244,0.501563244
0.501563244,0.503439596,0.49261449,0.501563244
0.505171613,0.51238835,0.501563244,0.51238835
0.514264702,0.51787307,0.505171613,0.507047964
0.505171613,0.505171613,0.485397752,0.501563244
0.499831227,0.519605087,0.499831227,0.515996719
0.514264702,0.51787307,0.501563244,0.505171613
0.499831227,0.501563244,0.469087926,0.470964278
0.469087926,0.472696295,0.45826282,0.45826282
0.465479557,0.478181015,0.461871189,0.478181015
0.478181015,0.507047964,0.469087926,0.503439596
0.503439596,0.505171613,0.494346507,0.494346507
0.494346507,0.497954875,0.487129769,0.490738138
0.487129769,0.489006121,0.479913032,0.485397752
0.483521401,0.510656333,0.483521401,0.508779981
0.508779981,0.523213456,0.507047964,0.521481439
0.521481439,0.525089808,0.490738138,0.507047964
0.507047964,0.508779981,0.485397752,0.497954875
0.49261449,0.496222858,0.489006121,0.494346507
0.485397752,0.489006121,0.456386468,0.469087926
0.474572646,0.489006121,0.470964278,0.483521401
0.481789384,0.497954875,0.481789384,0.49261449
0.487129769,0.496222858,0.483521401,0.49261449
0.496222858,0.501563244,0.481789384,0.487129769
0.487129769,0.494346507,0.485397752,0.49261449
0.490738138,0.49261449,0.474572646,0.476304663
0.474572646,0.476304663,0.465479557,0.472696295
0.472696295,0.479913032,0.470964278,0.476304663
0.474572646,0.481789384,0.467355909,0.479913032
0.478181015,0.499831227,0.476304663,0.499831227
0.499831227,0.508779981,0.487129769,0.490738138
0.483521401,0.483521401,0.472696295,0.481789384
0.481789384,0.489006121,0.479913032,0.485397752
0.487129769,0.490738138,0.481789384,0.485397752
0.483521401,0.485397752,0.474572646,0.474572646
0.476304663,0.476304663,0.470964278,0.472696295
0.472696295,0.474572646,0.465479557,0.469087926
0.469087926,0.478181015,0.469087926,0.478181015
0.478181015,0.479913032,0.472696295,0.476304663
0.483521401,0.490738138,0.479913032,0.490738138
0.490738138,0.49261449,0.476304663,0.481789384
0.483521401,0.483521401,0.478181015,0.481789384
0.483521401,0.501563244,0.481789384,0.494346507
0.494346507,0.503439596,0.494346507,0.499831227
0.501563244,0.507047964,0.499831227,0.505171613
0.503439596,0.51787307,0.489006121,0.515996719
0.515996719,0.535914914,0.51238835,0.534038562
0.528698176,0.532306545,0.515996719,0.521481439
0.519605087,0.521481439,0.503439596,0.515996719
0.51787307,0.51787307,0.507047964,0.510656333
0.51238835,0.515996719,0.508779981,0.51238835
0.515996719,0.528698176,0.514264702,0.528698176
0.526821825,0.526821825,0.51238835,0.51238835
0.51238835,0.51238835,0.503439596,0.508779981
0.508779981,0.534038562,0.505171613,0.525089808
0.525089808,0.530430193,0.507047964,0.510656333
0.507047964,0.508779981,0.497954875,0.505171613
0.503439596,0.510656333,0.503439596,0.508779981
0.508779981,0.523213456,0.507047964,0.519605087
0.523213456,0.550348388,0.519605087,0.548472037
0.548472037,0.582823706,0.548472037,0.580947355
0.579215338,0.595380829,0.577338986,0.584555723
0.584555723,0.586432075,0.5719986,0.577338986
0.577338986,0.579215338,0.564781863,0.579215338
0.584555723,0.602597567,0.577338986,0.598989198
0.60086555,0.62063941,0.598989198,0.617031041
0.615299024,0.617031041,0.606205935,0.613422673
0.615299024,0.631464516,0.613422673,0.631464516
0.629732499,0.633340868,0.611690656,0.613422673
0.611690656,0.615299024,0.593648812,0.611690656
0.611690656,0.631464516,0.606205935,0.627856147
0.629732499,0.633340868,0.615299024,0.618907393
0.618907393,0.62063941,0.595380829,0.595380829
0.591772461,0.602597567,0.582823706,0.602597567
0.60086555,0.613422673,0.60086555,0.613422673
0.611690656,0.613422673,0.590040444,0.595380829
0.593648812,0.604473918,0.588164092,0.597257181
0.597257181,0.613422673,0.597257181,0.608082287
0.606205935,0.613422673,0.602597567,0.608082287
0.609814304,0.611690656,0.604473918,0.608082287
0.606205935,0.608082287,0.60086555,0.604473918
0.604473918,0.604473918,0.591772461,0.591772461
0.591772461,0.593648812,0.580947355,0.584555723
0.584555723,0.598989198,0.582823706,0.591772461
0.591772461,0.597257181,0.582823706,0.584555723
0.582823706,0.593648812,0.579215338,0.590040444
0.595380829,0.624247779,0.591772461,0.62063941
0.622515762,0.635072885,0.615299024,0.631464516
0.633340868,0.647774342,0.629732499,0.645897991
0.645897991,0.651382711,0.642289622,0.645897991
0.645897991,0.660331465,0.640557605,0.65499108
0.656723097,0.660331465,0.645897991,0.656723097
0.651382711,0.65499108,0.644165974,0.644165974
0.644165974,0.696415152,0.642289622,0.694683135
0.696415152,0.741591927,0.692806783,0.719941716
0.721673732,0.721673732,0.689198415,0.703631889
0.703631889,0.766850508,0.691074766,0.766850508
0.793841106,0.804666212,0.743323944,0.745200296
0.73437519,0.737983559,0.707240258,0.707240258
0.705508241,0.759633771,0.700023521,0.757757419
0.757757419,0.764974156,0.725282101,0.725282101
0.721673732,0.72889047,0.714456995,0.718065364
0.721673732,0.766850508,0.719941716,0.761365788
0.764974156,0.804666212,0.752417033,0.799325826
0.806542563,0.826316424,0.770458877,0.781283983
0.779407631,0.806542563,0.759633771,0.801057843
0.801057843,0.80827458,0.783016,0.806542563
0.80827458,0.810150932,0.790232737,0.801057843
0.801057843,0.801057843,0.784892351,0.793841106
0.793841106,0.795717457,0.766850508,0.777675614
0.779407631,0.779407631,0.763242139,0.779407631
0.763242139,0.770458877,0.75414905,0.759633771
0.757757419,0.761365788,0.745200296,0.761365788
0.764974156,0.819099686,0.761365788,0.815491318
0.822708055,0.864276462,0.822708055,0.846234619
0.846234619,0.902092166,0.83714153,0.89675178
0.89675178,0.959826064,0.893143411,0.957949712
0.961558081,0.972383187,0.914793623,0.91652564
0.91652564,0.91652564,0.89126706,0.900360149
0.900360149,0.902092166,0.875101568,0.884050322
0.878709937,0.927350746,0.860668093,0.911185255
0.912917272,0.952609327,0.911185255,0.94539259
0.94539259,1.003126488,0.932691132,0.997641768
1.003126488,1.030117086,0.981476276,0.997641768
0.997641768,1.0247767,0.977867908,1.010343225
1.013951594,1.017559963,0.967042802,0.974259539
0.974259539,0.983208293,0.934567484,0.938175852
0.949000958,0.985084645,0.943516238,0.975991556
0.974259539,0.995909751,0.97065117,0.988693014
0.97065117,0.986816662,0.963434433,0.97065117
0.959826064,0.963434433,0.930959115,0.932691132
0.930959115,0.96516645,0.930959115,0.963434433
0.97065117,0.981476276,0.956217696,0.956217696
0.952609327,0.956217696,0.918401992,0.941784221
0.941784221,0.952609327,0.91652564,0.91652564
0.91652564,0.941784221,0.902092166,0.941784221
0.94539259,0.981476276,0.938175852,0.967042802
0.97065117,0.974259539,0.934567484,0.952609327
0.949000958,0.988693014,0.94539259,0.986816662
0.985084645,1.006734857,0.985084645,0.985084645
0.981476276,0.985084645,0.956217696,0.974259539
0.977867908,0.988693014,0.956217696,0.956217696
0.959826064,0.967042802,0.941784221,0.963434433
0.963434433,0.977867908,0.959826064,0.97065117
0.97065117,0.974259539,0.934567484,0.938175852
0.91652564,0.927350746,0.898483797,0.902092166
0.898483797,0.934567484,0.898483797,0.930959115
0.909308903,0.967042802,0.900360149,0.963434433
0.985084645,1.035601806,0.967042802,1.035601806
1.031993437,1.037333823,1.013951594,1.035601806
1.031993437,1.050035281,0.999518119,1.010343225
1.006734857,1.013951594,0.977867908,0.977867908
0.977867908,1.013951594,0.974259539,0.995909751
0.992301382,1.031993437,0.977867908,1.0247767
1.028385069,1.031993437,1.006734857,1.013951594
1.010343225,1.013951594,0.974259539,0.974259539
0.963434433,1.006734857,0.959826064,0.981476276
1.003126488,1.0247767,0.992301382,1.0247767
1.028385069,1.057252018,1.0247767,1.031993437
1.031993437,1.050035281,1.021168331,1.026508717
1.013951594,1.082510599,1.003126488,1.07890223
1.105892828,1.111377548,1.068077124,1.071685493
1.071685493,1.114985917,1.071685493,1.096944073
1.093335705,1.104160811,1.075293861,1.07890223
1.071685493,1.086118967,1.057252018,1.082510599
1.093335705,1.123934671,1.089727336,1.111377548
1.114985917,1.151069603,1.111377548,1.122202654
1.125811023,1.154677972,1.122202654,1.143852866
1.147461235,1.154677972,1.136636129,1.154677972
1.147461235,1.158286341,1.140244497,1.151069603
1.154677972,1.165503078,1.125811023,1.158286341
1.161894709,1.18715329,1.143852866,1.154677972
1.151069603,1.169111447,1.151069603,1.158286341
1.161894709,1.169111447,1.140244497,1.140244497
1.111377548,1.147461235,1.107769179,1.111377548
1.096944073,1.104160811,1.082510599,1.089727336
1.093335705,1.134759777,1.089727336,1.13302776
1.129419391,1.147461235,1.129419391,1.143852866
1.143852866,1.143852866,1.125811023,1.129419391
1.129419391,1.13302776,1.089727336,1.093335705
1.093335705,1.093335705,1.048158929,1.057252018
1.053643649,1.082510599,1.046426912,1.075293861
1.07890223,1.093335705,1.075293861,1.075293861
1.082510599,1.089727336,1.064468755,1.069809141
1.075293861,1.125811023,1.068077124,1.125811023
1.125811023,1.158286341,1.118594285,1.147461235
1.147461235,1.158286341,1.13302776,1.154677972
1.158286341,1.161894709,1.140244497,1.140244497
1.147461235,1.147461235,1.118594285,1.122202654
1.118594285,1.125811023,1.111377548,1.114985917
1.114985917,1.147461235,1.114985917,1.122202654
1.125811023,1.136636129,1.111377548,1.13302776
1.136636129,1.136636129,1.122202654,1.122202654
1.122202654,1.125811023,1.107769179,1.122202654
1.118594285,1.147461235,1.118594285,1.13302776
1.136636129,1.158286341,1.125811023,1.13302776
1.13302776,1.154677972,1.125811023,1.140244497
1.140244497,1.151069603,1.136636129,1.140244497
1.140244497,1.147461235,1.118594285,1.13302776
1.197978396,1.205195133,1.096944073,1.197978396
1.197978396,1.226845345,1.154677972,1.169111447
1.161894709,1.205195133,1.140244497,1.197978396
1.197978396,1.205195133,1.165647413,1.183544921
1.190761659,1.219628608,1.180080887,1.212411871
1.212411871,1.216164574,1.176328184,1.190761659
1.197978396,1.248495557,1.169111447,1.212411871
1.212411871,1.226845345,1.169111447,1.169111447
1.176328184,1.197978396,1.154677972,1.169111447
1.169111447,1.176328184,1.154677972,1.176328184
1.169111447,1.183544921,1.147461235,1.169111447
1.176328184,1.176328184,1.147461235,1.154677972
1.154677972,1.183544921,1.147461235,1.17286415
1.176328184,1.205195133,1.169111447,1.176328184
1.169111447,1.183544921,1.118594285,1.13302776
1.13302776,1.13302776,1.053643649,1.075293861
1.075293861,1.118594285,1.075293861,1.089727336
1.096944073,1.13302776,1.089727336,1.096944073
1.125811023,1.176328184,1.118594285,1.169111447
1.183544921,1.24127882,1.183544921,1.24127882
1.24127882,1.291795981,1.219628608,1.270145769
1.270145769,1.270145769,1.248495557,1.270145769
1.277362506,1.291795981,1.234062083,1.248495557
1.24127882,1.248495557,1.197978396,1.205195133
1.212411871,1.226845345,1.190761659,1.194514362
1.197978396,1.234062083,1.190761659,1.226845345
1.24127882,1.255712295,1.169111447,1.205195133
1.197978396,1.234062083,1.197978396,1.226845345
1.226845345,1.24127882,1.212411871,1.219628608
1.226845345,1.234062083,1.205195133,1.208947837
1.212411871,1.212411871,1.169111447,1.183544921
1.183544921,1.197978396,1.176328184,1.197978396
1.190761659,1.212411871,1.190761659,1.190761659
1.183544921,1.197978396,1.161894709,1.161894709
1.169111447,1.219628608,1.154677972,1.219628608
1.219628608,1.255712295,1.212411871,1.248495557
1.248495557,1.34952988,1.234062083,1.335096405
1.335096405,1.363963354,1.327879668,1.342313142
1.392830304,1.392830304,1.32066293,1.392830304
1.42891399,1.450564202,1.407263778,1.42891399
1.42891399,1.436130728,1.392830304,1.407263778
1.407263778,1.450564202,1.400047041,1.414480516
1.400047041,1.443347465,1.385613566,1.414480516
1.42891399,1.443347465,1.407263778,1.42891399
1.421697253,1.42891399,1.392830304,1.407263778
1.42891399,1.443347465,1.414480516,1.443347465
1.450564202,1.515514838,1.436130728,1.493864626
1.493864626,1.551598525,1.486647889,1.529948313
1.529948313,1.544381788,1.508298101,1.508298101
1.522731576,1.53716505,1.501081364,1.501081364
1.529948313,1.544381788,1.501081364,1.501081364
1.508298101,1.522731576,1.486647889,1.501081364
1.501081364,1.515514838,1.486647889,1.501081364
1.508298101,1.566031999,1.493864626,1.558815262
1.580465474,1.594898949,1.515514838,1.515514838
1.501081364,1.53716505,1.464997677,1.501081364
1.515514838,1.522731576,1.450564202,1.479431152
1.479431152,1.493864626,1.443347465,1.45778094
1.450564202,1.45778094,1.400047041,1.439883431
1.450564202,1.529948313,1.42891399,1.522731576
1.53716505,1.573248737,1.533701016,1.551598525
1.558815262,1.602115686,1.522731576,1.573248737
1.580465474,1.594898949,1.522731576,1.529948313
1.529948313,1.529948313,1.486647889,1.493864626
1.493864626,1.519267542,1.479431152,1.493864626
1.501081364,1.508298101,1.472214414,1.501081364
1.501081364,1.508298101,1.483183855,1.493864626
1.493864626,1.522731576,1.450564202,1.450564202
1.45778094,1.566031999,1.450564202,1.562567966
1.562567966,1.616549161,1.551598525,1.594898949
1.594898949,1.670819025,1.594898949,1.630982635
1.638199373,1.674283059,1.630982635,1.659849585
1.659849585,1.695933271,1.602115686,1.609332423
1.616549161,1.616549161,1.566031999,1.573248737
1.566031999,1.64541611,1.566031999,1.630982635
1.638199373,1.695933271,1.630982635,1.681499797
1.681499797,1.695933271,1.659849585,1.688716534
1.688716534,1.724800221,1.667066322,1.710366746
1.717583483,1.717583483,1.602115686,1.609332423
1.602115686,1.609332423,1.566031999,1.602115686
1.602115686,1.616549161,1.53716505,1.566031999
1.566031999,1.602115686,1.558815262,1.562567966
1.566031999,1.569784703,1.493864626,1.53716505
1.573248737,1.580465474,1.53716505,1.573248737
1.551598525,1.558815262,1.501081364,1.53716505
1.53716505,1.573248737,1.493864626,1.501081364
1.508298101,1.529948313,1.371180092,1.392830304
1.392830304,1.392830304,1.0247767,1.053643649
1.111377548,1.212411871,0.941928556,0.995909751
1.111377548,1.212411871,1.096944073,1.169111447
1.13302776,1.169111447,1.039210175,1.060860387
1.031993437,1.053643649,0.988693014,1.0247767
0.995909751,1.010343225,0.79730514,0.80827458
0.851575004,0.930959115,0.83714153,0.873225216
0.887658691,0.974259539,0.844358267,0.967042802
0.988693014,1.154677972,0.930959115,1.140244497
1.154677972,1.24127882,1.111377548,1.115130251
1.118594285,1.140244497,1.082510599,1.118594285
1.096944073,1.111377548,0.988693014,1.046426912
1.0247767,1.075293861,1.003126488,1.039210175
1.046426912,1.118594285,1.046426912,1.096944073
1.104160811,1.140244497,1.068077124,1.089727336
1.068077124,1.082510599,1.046426912,1.075293861
1.053643649,1.082510599,1.039210175,1.046426912
1.075293861,1.104160811,1.060860387,1.075293861
1.111377548,1.154677972,1.107913514,1.118594285
1.13302776,1.140244497,1.068077124,1.075293861
1.089727336,1.111377548,1.053643649,1.060860387
1.06328521,1.070518443,1.012652581,1.012652581
1.03435228,1.056051978,0.998186116,1.048818745
1.056051978,1.056051978,0.983719651,0.998186116
0.983719651,1.041585512,0.962019952,1.027119047
1.027119047,1.048818745,1.005419349,1.048818745
1.06328521,1.092218141,1.045346793,1.070518443
